"","Subject","session","Ensemble","Addend","Augend","rt","Accuracy","Response","ResponseType","Trial","Block"
"28666",29,3,444,2,"J",2042,1,"M","true+1",1,2
"28667",29,3,444,5,"K",2287,1,"P","true",2,2
"28668",29,3,444,4,"L",3845,1,"Q","true+1",3,2
"28669",29,3,444,4,"M",2906,1,"R","true+1",4,2
"28670",29,3,444,4,"K",2077,1,"O","true",5,2
"28671",29,3,444,2,"I",1594,1,"J","true-1",6,2
"28672",29,3,444,2,"M",1471,1,"N","true-1",7,2
"28673",29,3,444,2,"J",1418,1,"L","true",8,2
"28674",29,3,444,2,"L",1978,1,"M","true-1",9,2
"28675",29,3,444,4,"L",2434,1,"P","true",10,2
"28676",29,3,444,4,"M",2351,1,"Q","true",11,2
"28677",29,3,444,2,"N",2826,1,"P","true",12,2
"28678",29,3,444,5,"I",2908,1,"O","true+1",13,2
"28679",29,3,444,2,"K",1311,1,"M","true",14,2
"28680",29,3,444,3,"J",1825,1,"M","true",15,2
"28681",29,3,444,2,"L",2852,1,"O","true+1",16,2
"28682",29,3,444,4,"M",2228,1,"P","true-1",17,2
"28683",29,3,444,2,"N",2622,1,"Q","true+1",18,2
"28684",29,3,444,5,"K",3185,1,"P","true",19,2
"28685",29,3,444,3,"M",2148,1,"P","true",20,2
"28686",29,3,444,5,"L",2662,1,"Q","true",21,2
"28687",29,3,444,2,"N",1753,1,"O","true-1",22,2
"28688",29,3,444,2,"M",2115,1,"O","true",23,2
"28689",29,3,444,3,"L",2161,1,"P","true+1",25,2
"28690",29,3,444,3,"N",4246,1,"Q","true",26,2
"28691",29,3,444,5,"M",6291,1,"R","true",27,2
"28692",29,3,444,5,"J",2499,1,"N","true-1",28,2
"28693",29,3,444,4,"N",3080,1,"S","true+1",30,2
"28694",29,3,444,4,"I",3693,1,"L","true-1",31,2
"28695",29,3,444,4,"I",4413,1,"M","true",32,2
"28696",29,3,444,5,"K",4469,1,"Q","true+1",33,2
"28697",29,3,444,3,"J",6888,1,"L","true-1",34,2
"28698",29,3,444,3,"J",1528,1,"M","true",36,2
"28699",29,3,444,5,"J",7176,1,"P","true+1",37,2
"28700",29,3,444,3,"K",2335,1,"M","true-1",40,2
"28701",29,3,444,4,"N",2879,1,"R","true",41,2
"28702",29,3,444,5,"M",2484,1,"Q","true-1",42,2
"28703",29,3,444,2,"L",1570,1,"N","true",43,2
"28704",29,3,444,4,"K",5154,1,"O","true",44,2
"28705",29,3,444,2,"I",1532,1,"K","true",45,2
"28706",29,3,444,5,"L",4156,1,"P","true-1",46,2
"28707",29,3,444,3,"K",2697,1,"N","true",47,2
"28708",29,3,444,2,"J",2209,1,"K","true-1",48,2
"28709",29,3,444,3,"N",2513,1,"R","true+1",49,2
"28710",29,3,444,3,"L",2372,1,"O","true",50,2
"28711",29,3,444,4,"J",3492,1,"O","true+1",51,2
"28712",29,3,444,4,"L",3148,1,"O","true-1",52,2
"28713",29,3,444,4,"N",3494,1,"R","true",53,2
"28714",29,3,444,5,"L",3062,1,"Q","true",54,2
"28715",29,3,444,3,"K",6025,1,"O","true+1",55,2
"28716",29,3,444,4,"J",2691,1,"N","true",56,2
"28717",29,3,444,5,"L",3243,1,"R","true+1",57,2
"28718",29,3,444,2,"M",2168,1,"O","true",58,2
"28719",29,3,444,4,"M",2592,1,"Q","true",59,2
"28720",29,3,444,4,"L",2779,1,"P","true",60,2
"28721",29,3,444,4,"N",3043,1,"Q","true-1",61,2
"28722",29,3,444,4,"I",2728,1,"M","true",62,2
"28723",29,3,444,2,"J",1816,1,"L","true",63,2
"28724",29,3,444,3,"I",2696,1,"L","true",65,2
"28725",29,3,444,3,"L",3864,1,"O","true",66,2
"28726",29,3,444,3,"N",3162,1,"P","true-1",67,2
"28727",29,3,444,3,"I",1952,1,"L","true",68,2
"28728",29,3,444,3,"I",2498,1,"M","true+1",69,2
"28729",29,3,444,3,"M",1818,1,"O","true-1",70,2
"28730",29,3,444,5,"M",3538,1,"S","true+1",71,2
"28731",29,3,444,5,"I",3679,1,"N","true",73,2
"28732",29,3,444,4,"K",2525,1,"N","true-1",74,2
"28733",29,3,444,5,"K",3836,1,"O","true-1",76,2
"28734",29,3,444,4,"I",3114,1,"N","true+1",77,2
"28735",29,3,444,2,"I",2180,1,"K","true",78,2
"28736",29,3,444,5,"M",3204,1,"R","true",79,2
"28737",29,3,444,3,"K",4993,1,"N","true",80,2
"28738",29,3,444,2,"N",1716,1,"P","true",81,2
"28739",29,3,444,5,"I",3369,1,"N","true",82,2
"28740",29,3,444,2,"K",2369,1,"N","true+1",83,2
"28741",29,3,444,3,"I",3473,1,"K","true-1",84,2
"28742",29,3,444,5,"I",3172,1,"M","true-1",85,2
"28743",29,3,444,2,"L",2188,1,"N","true",86,2
"28744",29,3,444,2,"M",1686,1,"P","true+1",87,2
"28745",29,3,444,3,"J",2428,1,"N","true+1",88,2
"28746",29,3,444,2,"I",1574,1,"L","true+1",89,2
"28747",29,3,444,3,"N",2166,1,"Q","true",90,2
"28748",29,3,444,2,"K",1995,1,"L","true-1",91,2
"28749",29,3,444,3,"M",2009,1,"P","true",92,2
"28750",29,3,444,3,"M",2049,1,"Q","true+1",93,2
"28751",29,3,444,2,"K",3217,1,"M","true",94,2
"28752",29,3,444,5,"J",2680,1,"O","true",95,2
"28753",29,3,444,4,"J",1950,1,"M","true-1",96,2
"28754",29,3,444,3,"I",2099,1,"L","true",1,3
"28755",29,3,444,5,"L",2235,1,"Q","true",2,3
"28756",29,3,444,2,"M",2603,1,"P","true+1",4,3
"28757",29,3,444,3,"M",3115,1,"Q","true+1",6,3
"28758",29,3,444,4,"L",3192,1,"P","true",7,3
"28759",29,3,444,4,"M",2322,1,"Q","true",8,3
"28760",29,3,444,5,"L",4904,1,"R","true+1",9,3
"28761",29,3,444,2,"I",4682,1,"K","true",10,3
"28762",29,3,444,3,"N",3991,1,"P","true-1",11,3
"28763",29,3,444,3,"I",3546,1,"L","true",12,3
"28764",29,3,444,5,"M",2949,1,"R","true",13,3
"28765",29,3,444,3,"I",1783,1,"K","true-1",14,3
"28766",29,3,444,3,"K",2146,1,"N","true",15,3
"28767",29,3,444,5,"I",2676,1,"M","true-1",16,3
"28768",29,3,444,4,"I",3338,1,"M","true",17,3
"28769",29,3,444,2,"N",1842,1,"P","true",18,3
"28770",29,3,444,4,"I",1903,1,"L","true-1",19,3
"28771",29,3,444,4,"N",3642,1,"R","true",20,3
"28772",29,3,444,2,"N",5271,1,"Q","true+1",21,3
"28773",29,3,444,4,"J",3057,1,"O","true+1",22,3
"28774",29,3,444,5,"M",4857,1,"R","true",23,3
"28775",29,3,444,2,"K",1705,1,"L","true-1",24,3
"28776",29,3,444,4,"K",3084,1,"O","true",25,3
"28777",29,3,444,5,"K",3497,1,"P","true",26,3
"28778",29,3,444,2,"L",2401,1,"O","true+1",27,3
"28779",29,3,444,4,"L",2494,1,"Q","true+1",28,3
"28780",29,3,444,5,"J",3222,1,"O","true",29,3
"28781",29,3,444,4,"L",3665,1,"O","true-1",30,3
"28782",29,3,444,5,"K",2563,1,"P","true",31,3
"28783",29,3,444,3,"J",2041,1,"L","true-1",32,3
"28784",29,3,444,5,"I",3654,1,"O","true+1",33,3
"28785",29,3,444,5,"J",3311,1,"P","true+1",34,3
"28786",29,3,444,2,"L",1808,1,"M","true-1",35,3
"28787",29,3,444,5,"M",4472,1,"Q","true-1",36,3
"28788",29,3,444,4,"J",3163,1,"N","true",37,3
"28789",29,3,444,2,"L",2160,1,"N","true",38,3
"28790",29,3,444,3,"J",2861,1,"M","true",39,3
"28791",29,3,444,2,"L",1752,1,"N","true",40,3
"28792",29,3,444,3,"L",2232,1,"N","true-1",42,3
"28793",29,3,444,3,"K",2794,1,"O","true+1",43,3
"28794",29,3,444,2,"I",2744,1,"K","true",44,3
"28795",29,3,444,2,"K",2506,1,"N","true+1",45,3
"28796",29,3,444,2,"K",2037,1,"M","true",46,3
"28797",29,3,444,2,"J",1618,1,"K","true-1",47,3
"28798",29,3,444,4,"I",3946,1,"M","true",48,3
"28799",29,3,444,4,"K",4133,1,"O","true",49,3
"28800",29,3,444,5,"L",3557,1,"P","true-1",50,3
"28801",29,3,444,3,"N",2258,1,"Q","true",51,3
"28802",29,3,444,5,"J",2386,1,"N","true-1",52,3
"28803",29,3,444,4,"N",2164,1,"R","true",53,3
"28804",29,3,444,4,"M",1762,1,"P","true-1",54,3
"28805",29,3,444,2,"J",2119,1,"M","true+1",55,3
"28806",29,3,444,4,"N",2100,1,"Q","true-1",56,3
"28807",29,3,444,4,"L",2551,1,"P","true",57,3
"28808",29,3,444,3,"J",2271,1,"M","true",59,3
"28809",29,3,444,3,"L",2529,1,"P","true+1",60,3
"28810",29,3,444,4,"M",2361,1,"Q","true",61,3
"28811",29,3,444,3,"N",3854,1,"R","true+1",62,3
"28812",29,3,444,3,"J",2270,1,"N","true+1",64,3
"28813",29,3,444,5,"J",3040,1,"O","true",67,3
"28814",29,3,444,3,"L",2278,1,"O","true",68,3
"28815",29,3,444,2,"J",2147,1,"L","true",69,3
"28816",29,3,444,4,"J",2422,1,"M","true-1",70,3
"28817",29,3,444,5,"M",6643,1,"S","true+1",72,3
"28818",29,3,444,3,"M",2256,1,"P","true",73,3
"28819",29,3,444,3,"L",2936,1,"O","true",75,3
"28820",29,3,444,4,"N",3392,1,"S","true+1",76,3
"28821",29,3,444,2,"N",1618,1,"P","true",77,3
"28822",29,3,444,4,"J",2706,1,"N","true",78,3
"28823",29,3,444,3,"I",2077,1,"M","true+1",79,3
"28824",29,3,444,3,"N",2762,1,"Q","true",80,3
"28825",29,3,444,5,"K",3319,1,"O","true-1",81,3
"28826",29,3,444,5,"L",2837,1,"Q","true",82,3
"28827",29,3,444,2,"M",1730,1,"O","true",83,3
"28828",29,3,444,2,"N",1826,1,"O","true-1",84,3
"28829",29,3,444,4,"K",4445,1,"P","true+1",85,3
"28830",29,3,444,5,"I",3010,1,"N","true",86,3
"28831",29,3,444,3,"K",2386,1,"M","true-1",87,3
"28832",29,3,444,2,"M",1644,1,"O","true",88,3
"28833",29,3,444,3,"M",2298,1,"O","true-1",89,3
"28834",29,3,444,3,"M",4849,1,"P","true",90,3
"28835",29,3,444,2,"M",1169,1,"N","true-1",91,3
"28836",29,3,444,2,"I",1657,1,"L","true+1",92,3
"28837",29,3,444,4,"K",4369,1,"N","true-1",93,3
"28838",29,3,444,4,"M",4337,1,"R","true+1",94,3
"28839",29,3,444,5,"I",3489,1,"N","true",95,3
"28840",29,3,444,2,"I",2961,1,"J","true-1",96,3
"28841",29,3,444,5,"L",3236,1,"Q","true",2,4
"28842",29,3,444,5,"L",5657,1,"R","true+1",3,4
"28843",29,3,444,2,"I",1673,1,"K","true",4,4
"28844",29,3,444,3,"I",2643,1,"M","true+1",5,4
"28845",29,3,444,5,"M",3833,1,"R","true",6,4
"28846",29,3,444,4,"M",4131,1,"R","true+1",7,4
"28847",29,3,444,2,"J",1299,1,"M","true+1",8,4
"28848",29,3,444,3,"M",4283,1,"P","true",9,4
"28849",29,3,444,3,"L",2200,1,"N","true-1",10,4
"28850",29,3,444,3,"M",5885,1,"O","true-1",11,4
"28851",29,3,444,2,"J",1867,1,"K","true-1",12,4
"28852",29,3,444,3,"M",1869,1,"P","true",13,4
"28853",29,3,444,3,"L",1600,1,"O","true",14,4
"28854",29,3,444,2,"K",3141,1,"M","true",15,4
"28855",29,3,444,5,"I",2717,1,"M","true-1",16,4
"28856",29,3,444,4,"N",3520,1,"S","true+1",18,4
"28857",29,3,444,4,"N",3501,1,"R","true",19,4
"28858",29,3,444,4,"M",4421,1,"Q","true",20,4
"28859",29,3,444,4,"J",2373,1,"N","true",21,4
"28860",29,3,444,5,"K",3061,1,"P","true",22,4
"28861",29,3,444,4,"M",1695,1,"Q","true",23,4
"28862",29,3,444,2,"L",1815,1,"N","true",24,4
"28863",29,3,444,3,"I",1783,1,"L","true",25,4
"28864",29,3,444,3,"K",3314,1,"O","true+1",26,4
"28865",29,3,444,2,"L",1548,1,"N","true",27,4
"28866",29,3,444,4,"K",2511,1,"O","true",28,4
"28867",29,3,444,5,"L",2386,1,"P","true-1",29,4
"28868",29,3,444,4,"L",1852,1,"O","true-1",30,4
"28869",29,3,444,3,"K",2684,1,"N","true",31,4
"28870",29,3,444,3,"N",2633,1,"Q","true",32,4
"28871",29,3,444,3,"J",1396,1,"L","true-1",33,4
"28872",29,3,444,3,"I",1417,1,"K","true-1",34,4
"28873",29,3,444,3,"N",2801,1,"Q","true",35,4
"28874",29,3,444,3,"J",4910,1,"M","true",36,4
"28875",29,3,444,5,"K",3745,1,"P","true",37,4
"28876",29,3,444,2,"N",2068,1,"P","true",38,4
"28877",29,3,444,3,"N",1518,1,"P","true-1",39,4
"28878",29,3,444,5,"K",2643,1,"O","true-1",40,4
"28879",29,3,444,5,"K",3017,1,"Q","true+1",41,4
"28880",29,3,444,2,"M",1553,1,"O","true",42,4
"28881",29,3,444,2,"K",1339,1,"L","true-1",43,4
"28882",29,3,444,2,"J",1915,1,"L","true",44,4
"28883",29,3,444,2,"I",1072,1,"J","true-1",45,4
"28884",29,3,444,4,"I",2635,1,"M","true",46,4
"28885",29,3,444,5,"L",2880,1,"Q","true",47,4
"28886",29,3,444,2,"K",1806,1,"N","true+1",48,4
"28887",29,3,444,5,"J",3539,1,"N","true-1",49,4
"28888",29,3,444,5,"I",2995,1,"N","true",50,4
"28889",29,3,444,4,"K",2328,1,"P","true+1",51,4
"28890",29,3,444,3,"L",2408,1,"O","true",52,4
"28891",29,3,444,4,"I",1808,1,"L","true-1",53,4
"28892",29,3,444,2,"N",1741,1,"Q","true+1",54,4
"28893",29,3,444,4,"J",2677,1,"O","true+1",55,4
"28894",29,3,444,2,"L",1850,1,"O","true+1",56,4
"28895",29,3,444,3,"M",2954,1,"Q","true+1",57,4
"28896",29,3,444,4,"L",1901,1,"P","true",58,4
"28897",29,3,444,4,"I",3416,1,"M","true",59,4
"28898",29,3,444,3,"J",3127,1,"N","true+1",60,4
"28899",29,3,444,2,"N",1493,1,"O","true-1",61,4
"28900",29,3,444,3,"N",4941,1,"R","true+1",62,4
"28901",29,3,444,4,"M",2365,1,"P","true-1",63,4
"28902",29,3,444,5,"M",2562,1,"Q","true-1",64,4
"28903",29,3,444,3,"L",2087,1,"P","true+1",65,4
"28904",29,3,444,4,"I",2932,1,"N","true+1",66,4
"28905",29,3,444,5,"M",3172,1,"R","true",67,4
"28906",29,3,444,3,"J",3716,1,"M","true",68,4
"28907",29,3,444,4,"K",3505,1,"N","true-1",69,4
"28908",29,3,444,4,"L",2548,1,"Q","true+1",70,4
"28909",29,3,444,2,"I",1663,1,"K","true",71,4
"28910",29,3,444,5,"I",4617,1,"N","true",72,4
"28911",29,3,444,2,"M",2257,1,"P","true+1",73,4
"28912",29,3,444,5,"J",5601,1,"P","true+1",75,4
"28913",29,3,444,5,"M",3054,1,"S","true+1",76,4
"28914",29,3,444,3,"K",2046,1,"M","true-1",77,4
"28915",29,3,444,4,"J",4867,1,"M","true-1",78,4
"28916",29,3,444,2,"M",2659,1,"O","true",80,4
"28917",29,3,444,3,"K",2968,1,"N","true",82,4
"28918",29,3,444,4,"L",2040,1,"P","true",83,4
"28919",29,3,444,3,"I",2022,1,"L","true",84,4
"28920",29,3,444,2,"M",1240,1,"N","true-1",85,4
"28921",29,3,444,2,"L",1406,1,"M","true-1",86,4
"28922",29,3,444,2,"J",1851,1,"L","true",87,4
"28923",29,3,444,4,"J",3075,1,"N","true",88,4
"28924",29,3,444,5,"J",2720,1,"O","true",89,4
"28925",29,3,444,4,"N",3261,1,"R","true",90,4
"28926",29,3,444,5,"J",3504,1,"O","true",93,4
"28927",29,3,444,4,"K",2346,1,"O","true",94,4
"28928",29,3,444,5,"I",3325,1,"O","true+1",95,4
"28929",29,4,444,3,"I",1576,1,"L","true",2,2
"28930",29,4,444,4,"I",3835,1,"M","true",3,2
"28931",29,4,444,5,"I",3542,1,"N","true",4,2
"28932",29,4,444,4,"K",3060,1,"O","true",5,2
"28933",29,4,444,2,"J",2009,1,"L","true",6,2
"28934",29,4,444,3,"N",2542,1,"R","true+1",7,2
"28935",29,4,444,4,"N",5564,1,"S","true+1",8,2
"28936",29,4,444,2,"M",2733,1,"P","true+1",9,2
"28937",29,4,444,4,"N",2209,1,"R","true",10,2
"28938",29,4,444,4,"J",1908,1,"N","true",11,2
"28939",29,4,444,4,"L",1970,1,"P","true",12,2
"28940",29,4,444,4,"N",2041,1,"Q","true-1",13,2
"28941",29,4,444,4,"L",1987,1,"P","true",14,2
"28942",29,4,444,4,"M",2085,1,"Q","true",15,2
"28943",29,4,444,3,"I",2165,1,"L","true",16,2
"28944",29,4,444,4,"K",3482,1,"O","true",17,2
"28945",29,4,444,2,"K",1543,1,"N","true+1",18,2
"28946",29,4,444,4,"N",2053,1,"R","true",19,2
"28947",29,4,444,5,"I",3569,1,"M","true-1",20,2
"28948",29,4,444,5,"M",3747,1,"S","true+1",21,2
"28949",29,4,444,3,"N",1609,1,"Q","true",22,2
"28950",29,4,444,5,"J",2377,1,"O","true",23,2
"28951",29,4,444,4,"J",1758,1,"M","true-1",24,2
"28952",29,4,444,3,"L",1924,1,"P","true+1",25,2
"28953",29,4,444,5,"L",2220,1,"P","true-1",26,2
"28954",29,4,444,3,"J",2338,1,"M","true",27,2
"28955",29,4,444,2,"M",1673,1,"N","true-1",28,2
"28956",29,4,444,4,"M",2267,1,"P","true-1",29,2
"28957",29,4,444,2,"J",2176,1,"M","true+1",30,2
"28958",29,4,444,2,"N",1334,1,"O","true-1",31,2
"28959",29,4,444,2,"I",1940,1,"J","true-1",32,2
"28960",29,4,444,5,"I",4511,1,"O","true+1",33,2
"28961",29,4,444,3,"I",2000,1,"M","true+1",34,2
"28962",29,4,444,4,"M",2380,1,"R","true+1",35,2
"28963",29,4,444,5,"K",2810,1,"P","true",36,2
"28964",29,4,444,2,"K",1857,1,"M","true",37,2
"28965",29,4,444,2,"N",1334,1,"P","true",38,2
"28966",29,4,444,3,"M",1764,1,"Q","true+1",39,2
"28967",29,4,444,5,"J",2205,1,"O","true",40,2
"28968",29,4,444,3,"M",2142,1,"P","true",41,2
"28969",29,4,444,2,"L",1664,1,"O","true+1",42,2
"28970",29,4,444,3,"L",1545,1,"O","true",43,2
"28971",29,4,444,4,"M",2376,1,"Q","true",44,2
"28972",29,4,444,5,"J",2133,1,"N","true-1",45,2
"28973",29,4,444,2,"L",2932,1,"N","true",46,2
"28974",29,4,444,2,"K",1317,1,"L","true-1",47,2
"28975",29,4,444,2,"I",1793,1,"L","true+1",48,2
"28976",29,4,444,5,"M",2965,1,"R","true",49,2
"28977",29,4,444,2,"M",2532,1,"O","true",50,2
"28978",29,4,444,2,"L",1346,1,"N","true",51,2
"28979",29,4,444,2,"L",1226,1,"M","true-1",52,2
"28980",29,4,444,5,"I",3428,1,"N","true",54,2
"28981",29,4,444,2,"M",1817,1,"O","true",55,2
"28982",29,4,444,3,"M",4497,1,"P","true",56,2
"28983",29,4,444,3,"J",1825,1,"L","true-1",57,2
"28984",29,4,444,5,"M",2450,1,"Q","true-1",58,2
"28985",29,4,444,2,"I",1532,1,"K","true",59,2
"28986",29,4,444,2,"K",1856,1,"M","true",60,2
"28987",29,4,444,3,"N",2781,1,"P","true-1",61,2
"28988",29,4,444,4,"J",2591,1,"O","true+1",62,2
"28989",29,4,444,5,"J",5676,1,"P","true+1",63,2
"28990",29,4,444,3,"N",1687,1,"Q","true",64,2
"28991",29,4,444,2,"I",1551,1,"K","true",66,2
"28992",29,4,444,5,"M",2806,1,"R","true",67,2
"28993",29,4,444,2,"J",1300,1,"L","true",68,2
"28994",29,4,444,4,"I",2221,1,"L","true-1",69,2
"28995",29,4,444,5,"L",3236,1,"Q","true",70,2
"28996",29,4,444,3,"J",1668,1,"M","true",71,2
"28997",29,4,444,2,"N",1474,1,"Q","true+1",73,2
"28998",29,4,444,3,"M",4413,1,"O","true-1",74,2
"28999",29,4,444,3,"K",1751,1,"M","true-1",76,2
"29000",29,4,444,3,"L",2557,1,"N","true-1",77,2
"29001",29,4,444,5,"L",2789,1,"R","true+1",78,2
"29002",29,4,444,4,"J",2985,1,"N","true",80,2
"29003",29,4,444,4,"I",2922,1,"N","true+1",81,2
"29004",29,4,444,5,"K",6466,1,"Q","true+1",82,2
"29005",29,4,444,5,"L",4405,1,"Q","true",83,2
"29006",29,4,444,2,"J",1566,1,"K","true-1",84,2
"29007",29,4,444,3,"K",4031,1,"N","true",85,2
"29008",29,4,444,3,"K",2943,1,"N","true",86,2
"29009",29,4,444,3,"I",1755,1,"K","true-1",87,2
"29010",29,4,444,3,"J",2881,1,"N","true+1",88,2
"29011",29,4,444,3,"K",3579,1,"O","true+1",89,2
"29012",29,4,444,4,"K",2743,1,"P","true+1",90,2
"29013",29,4,444,3,"L",2267,1,"O","true",91,2
"29014",29,4,444,4,"I",2871,1,"M","true",92,2
"29015",29,4,444,4,"L",2767,1,"Q","true+1",93,2
"29016",29,4,444,5,"K",3087,1,"P","true",94,2
"29017",29,4,444,4,"K",2553,1,"N","true-1",95,2
"29018",29,4,444,4,"L",2193,1,"O","true-1",96,2
"29019",29,4,444,4,"J",2007,1,"N","true",2,3
"29020",29,4,444,3,"M",1867,1,"P","true",3,3
"29021",29,4,444,3,"L",4867,1,"P","true+1",4,3
"29022",29,4,444,5,"I",7299,1,"O","true+1",5,3
"29023",29,4,444,2,"J",1316,1,"L","true",6,3
"29024",29,4,444,2,"L",3463,1,"O","true+1",7,3
"29025",29,4,444,4,"M",3850,1,"Q","true",8,3
"29026",29,4,444,3,"M",1687,1,"O","true-1",9,3
"29027",29,4,444,3,"J",2051,1,"M","true",11,3
"29028",29,4,444,3,"M",2254,1,"Q","true+1",12,3
"29029",29,4,444,4,"M",2439,1,"Q","true",13,3
"29030",29,4,444,5,"J",3373,1,"O","true",14,3
"29031",29,4,444,3,"I",1690,1,"M","true+1",15,3
"29032",29,4,444,2,"I",1766,1,"L","true+1",16,3
"29033",29,4,444,5,"I",3302,1,"M","true-1",17,3
"29034",29,4,444,5,"K",3727,1,"P","true",18,3
"29035",29,4,444,4,"L",2114,1,"Q","true+1",19,3
"29036",29,4,444,2,"N",2566,1,"Q","true+1",20,3
"29037",29,4,444,2,"L",1503,1,"N","true",21,3
"29038",29,4,444,2,"N",2072,1,"O","true-1",22,3
"29039",29,4,444,3,"K",2006,1,"N","true",23,3
"29040",29,4,444,5,"M",2515,1,"Q","true-1",24,3
"29041",29,4,444,5,"J",6196,1,"P","true+1",25,3
"29042",29,4,444,4,"N",2782,1,"R","true",26,3
"29043",29,4,444,2,"M",2073,1,"O","true",27,3
"29044",29,4,444,2,"M",1111,1,"N","true-1",28,3
"29045",29,4,444,3,"N",2460,1,"Q","true",29,3
"29046",29,4,444,3,"J",1821,1,"L","true-1",30,3
"29047",29,4,444,4,"L",1597,1,"O","true-1",31,3
"29048",29,4,444,2,"L",1715,1,"N","true",32,3
"29049",29,4,444,5,"I",4020,1,"N","true",33,3
"29050",29,4,444,5,"M",3619,1,"R","true",34,3
"29051",29,4,444,5,"L",2588,1,"Q","true",35,3
"29052",29,4,444,4,"L",2402,1,"P","true",36,3
"29053",29,4,444,3,"M",2091,1,"P","true",37,3
"29054",29,4,444,3,"L",2036,1,"N","true-1",38,3
"29055",29,4,444,4,"K",1749,1,"N","true-1",39,3
"29056",29,4,444,2,"K",2306,1,"M","true",40,3
"29057",29,4,444,5,"M",3941,1,"S","true+1",41,3
"29058",29,4,444,2,"I",1439,1,"J","true-1",42,3
"29059",29,4,444,3,"N",2181,1,"P","true-1",43,3
"29060",29,4,444,4,"K",2346,1,"O","true",45,3
"29061",29,4,444,5,"K",3450,1,"O","true-1",46,3
"29062",29,4,444,3,"I",2274,1,"K","true-1",47,3
"29063",29,4,444,4,"N",4063,1,"R","true",48,3
"29064",29,4,444,2,"N",2428,1,"P","true",49,3
"29065",29,4,444,2,"N",2098,1,"P","true",50,3
"29066",29,4,444,4,"K",4420,1,"P","true+1",51,3
"29067",29,4,444,2,"I",1575,1,"K","true",52,3
"29068",29,4,444,4,"I",3738,1,"M","true",53,3
"29069",29,4,444,2,"L",1518,1,"M","true-1",54,3
"29070",29,4,444,5,"L",3204,1,"P","true-1",56,3
"29071",29,4,444,2,"K",3294,1,"N","true+1",57,3
"29072",29,4,444,3,"I",1598,1,"L","true",58,3
"29073",29,4,444,4,"I",2540,1,"N","true+1",59,3
"29074",29,4,444,3,"L",1842,1,"O","true",60,3
"29075",29,4,444,5,"K",3662,1,"Q","true+1",61,3
"29076",29,4,444,5,"I",3102,1,"N","true",62,3
"29077",29,4,444,5,"L",3417,1,"R","true+1",63,3
"29078",29,4,444,3,"L",1756,1,"O","true",64,3
"29079",29,4,444,4,"J",1739,1,"M","true-1",65,3
"29080",29,4,444,4,"N",2871,1,"S","true+1",66,3
"29081",29,4,444,4,"I",1982,1,"L","true-1",67,3
"29082",29,4,444,2,"I",1935,1,"K","true",68,3
"29083",29,4,444,2,"J",1337,1,"K","true-1",69,3
"29084",29,4,444,5,"J",3295,1,"N","true-1",70,3
"29085",29,4,444,4,"M",1815,1,"P","true-1",71,3
"29086",29,4,444,2,"K",3582,1,"M","true",72,3
"29087",29,4,444,3,"K",2571,1,"N","true",73,3
"29088",29,4,444,2,"M",2469,1,"O","true",74,3
"29089",29,4,444,4,"I",3023,1,"M","true",75,3
"29090",29,4,444,4,"M",4014,1,"R","true+1",76,3
"29091",29,4,444,4,"K",2980,1,"O","true",77,3
"29092",29,4,444,2,"J",2652,1,"M","true+1",78,3
"29093",29,4,444,4,"J",4547,1,"O","true+1",79,3
"29094",29,4,444,3,"N",1835,1,"Q","true",80,3
"29095",29,4,444,3,"N",2445,1,"R","true+1",81,3
"29096",29,4,444,3,"J",4436,1,"N","true+1",82,3
"29097",29,4,444,2,"J",2410,1,"L","true",83,3
"29098",29,4,444,3,"J",2940,1,"M","true",84,3
"29099",29,4,444,3,"K",1872,1,"M","true-1",85,3
"29100",29,4,444,4,"L",2567,1,"P","true",86,3
"29101",29,4,444,5,"J",3641,1,"O","true",87,3
"29102",29,4,444,2,"K",1262,1,"L","true-1",88,3
"29103",29,4,444,3,"I",2090,1,"L","true",89,3
"29104",29,4,444,2,"M",1723,1,"P","true+1",90,3
"29105",29,4,444,5,"L",2525,1,"Q","true",91,3
"29106",29,4,444,4,"N",1865,1,"Q","true-1",92,3
"29107",29,4,444,4,"J",2231,1,"N","true",93,3
"29108",29,4,444,3,"K",3357,1,"O","true+1",94,3
"29109",29,4,444,5,"M",4111,1,"R","true",95,3
"29110",29,4,444,5,"K",4324,1,"P","true",96,3
"29111",29,4,444,2,"K",1764,1,"L","true-1",1,4
"29112",29,4,444,2,"J",1619,1,"K","true-1",2,4
"29113",29,4,444,5,"L",4165,1,"P","true-1",3,4
"29114",29,4,444,4,"N",2978,1,"S","true+1",4,4
"29115",29,4,444,2,"K",2203,1,"M","true",5,4
"29116",29,4,444,2,"K",1677,1,"N","true+1",6,4
"29117",29,4,444,5,"L",3935,1,"R","true+1",7,4
"29118",29,4,444,5,"J",3825,1,"P","true+1",8,4
"29119",29,4,444,5,"M",3323,1,"R","true",9,4
"29120",29,4,444,4,"M",2799,1,"Q","true",10,4
"29121",29,4,444,2,"N",1460,1,"P","true",11,4
"29122",29,4,444,5,"J",3461,1,"N","true-1",12,4
"29123",29,4,444,4,"M",3103,1,"R","true+1",13,4
"29124",29,4,444,3,"M",1778,1,"P","true",14,4
"29125",29,4,444,3,"N",1679,1,"Q","true",16,4
"29126",29,4,444,4,"K",2618,1,"O","true",17,4
"29127",29,4,444,3,"I",1732,1,"L","true",18,4
"29128",29,4,444,4,"K",2742,1,"O","true",19,4
